date,from_station_id,to_station_id,usertype,Rain
10/09/2015 5,CH-07,SLU-16,M,1
10/09/2015 5,SLU-19,CBD-05,M,1
10/09/2015 5,CH-02,CBD-05,M,1
10/09/2015 5,CH-05,CBD-03,M,1
10/09/2015 5,CD-01,WF-01,M,1
10/09/2015 5,SLU-02,SLU-20,M,1
10/09/2015 5,PS-05,SLU-07,M,1
10/09/2015 5,CH-03,EL-03,M,1
10/09/2015 5,CH-02,CH-07,M,1
10/09/2015 5,UD-07,UD-04,M,1
10/09/2015 5,SLU-01,CBD-04,M,1
10/09/2015 5,CH-03,CH-09,M,1
10/09/2015 5,CH-12,BT-04,M,1
10/09/2015 5,CH-03,CH-03,M,1
10/09/2015 5,SLU-19,CBD-06,M,1
10/09/2015 5,CH-07,SLU-16,S,1
10/09/2015 5,CH-03,SLU-16,M,1
10/09/2015 5,SLU-20,SLU-18,M,1
10/09/2015 5,SLU-04,SLU-07,M,1
10/09/2015 5,SLU-02,EL-03,M,1
10/09/2015 5,CH-01,SLU-04,M,1
10/09/2015 5,PS-05,WF-01,M,1
10/09/2015 5,CH-15,CBD-07,M,1
10/09/2015 5,CH-03,SLU-04,M,1
10/09/2015 5,SLU-19,CBD-04,M,1
10/09/2015 5,CH-12,CBD-06,M,1
10/09/2015 5,CH-15,SLU-16,M,1
10/09/2015 5,CH-15,FH-04,M,1
10/09/2015 5,BT-01,SLU-20,M,1
10/09/2015 5,CH-02,CH-08,M,1
10/09/2015 5,CH-06,CBD-06,M,1
10/09/2015 5,CH-02,ID-04,M,1
10/09/2015 5,SLU-19,EL-01,M,1
10/09/2015 5,CH-08,CBD-06,M,1
10/09/2015 5,CBD-03,DPD-01,M,1
10/09/2015 5,PS-05,CBD-03,M,1
10/09/2015 5,CH-05,CH-02,M,1
10/09/2015 5,SLU-07,CBD-04,M,1
10/09/2015 5,SLU-20,BT-04,M,1
10/09/2015 5,CH-05,SLU-16,M,1
10/09/2015 5,BT-01,CBD-06,M,1
10/09/2015 5,CH-07,ID-04,S,1
10/09/2015 5,BT-03,PS-05,M,1
10/09/2015 5,BT-04,SLU-04,M,1
10/09/2015 5,CH-15,CBD-13,M,1
10/09/2015 5,FH-04,SLU-01,M,1
10/09/2015 5,CH-01,SLU-07,M,1
10/09/2015 5,CBD-05,BT-04,M,1
10/09/2015 5,CH-05,CH-07,M,1
10/09/2015 5,CH-12,SLU-15,M,1
10/09/2015 5,CBD-05,WF-04,M,1
10/09/2015 5,CH-05,FH-04,M,1
10/09/2015 5,CBD-05,CBD-13,M,1
10/09/2015 5,SLU-19,DPD-01,M,1
10/09/2015 5,CBD-06,SLU-15,M,1
10/09/2015 5,SLU-01,SLU-04,M,1
10/09/2015 5,CH-03,CH-01,M,1
10/09/2015 5,CH-02,SLU-07,M,1
10/09/2015 5,CH-07,BT-01,M,1
10/09/2015 5,CH-08,DPD-01,M,1
10/09/2015 5,UD-01,DPD-03,M,1
10/09/2015 5,SLU-17,CBD-06,M,1
10/09/2015 5,SLU-19,CBD-03,M,1
10/09/2015 5,FH-04,ID-04,M,1
10/09/2015 5,CH-03,CBD-04,M,1
10/09/2015 5,SLU-01,SLU-04,M,1
10/09/2015 5,CH-15,SLU-16,M,1
10/09/2015 5,CH-12,PS-04,M,1
10/09/2015 5,CH-06,DPD-01,M,1
10/09/2015 5,CH-05,CH-02,M,1
10/09/2015 5,CH-07,DPD-01,M,1
10/09/2015 5,CH-01,PS-04,M,1
10/09/2015 5,BT-03,DPD-01,M,1
10/09/2015 5,SLU-02,CBD-04,M,1
10/09/2015 5,CH-07,SLU-16,M,1
10/09/2015 5,BT-01,CBD-06,M,1
10/09/2015 5,CH-07,SLU-15,M,1
10/09/2015 5,BT-01,EL-03,M,1
10/09/2015 5,BT-01,SLU-20,M,1
10/09/2015 5,CH-03,SLU-04,M,1
10/09/2015 5,SLU-02,EL-01,M,1
10/09/2015 5,CH-15,FH-04,M,1
10/09/2015 5,BT-04,SLU-04,M,1
10/09/2015 5,SLU-02,SLU-04,M,1
10/09/2015 5,SLU-02,SLU-04,M,1
10/09/2015 5,BT-01,CBD-13,M,1
10/09/2015 5,CH-01,SLU-16,M,1
10/09/2015 5,BT-01,DPD-01,M,1
10/09/2015 5,CH-07,BT-04,M,1
10/09/2015 5,CH-02,CBD-13,M,1
10/09/2015 5,SLU-17,SLU-07,M,1
10/09/2015 5,EL-05,UW-06,M,1
10/09/2015 5,SLU-07,SLU-04,M,1
10/09/2015 5,FH-04,CBD-13,M,1
10/09/2015 5,CH-15,CH-08,M,1
10/09/2015 5,CBD-06,BT-03,S,1
10/09/2015 5,CBD-03,SLU-01,M,1
10/09/2015 5,CH-08,SLU-01,M,1
10/09/2015 5,CBD-06,WF-01,M,1
10/09/2015 5,BT-05,WF-01,M,1
10/09/2015 5,CH-07,CBD-13,M,1
10/09/2015 5,FH-01,SLU-04,M,1
10/09/2015 5,UD-02,UW-10,M,1
10/09/2015 5,CH-08,CD-01,S,1
10/09/2015 5,SLU-20,SLU-07,M,1
10/09/2015 5,CH-07,EL-01,M,1
10/09/2015 5,CBD-05,WF-01,M,1
10/09/2015 5,CBD-13,SLU-04,M,1
10/09/2015 5,SLU-02,SLU-04,M,1
10/09/2015 5,CH-07,SLU-20,M,1
10/09/2015 5,SLU-07,CH-02,M,1
10/09/2015 5,CD-01,CBD-07,M,1
10/09/2015 5,CH-07,CBD-03,M,1
10/09/2015 5,BT-04,DPD-01,M,1
10/09/2015 5,CH-02,SLU-20,M,1
10/09/2015 5,CH-08,ID-04,M,1
10/09/2015 5,CH-08,SLU-04,M,1
10/09/2015 5,BT-03,CBD-06,S,1
10/09/2015 5,BT-03,SLU-04,M,1
10/09/2015 5,CBD-06,SLU-07,M,1
10/09/2015 5,CBD-07,ID-04,M,1
10/09/2015 5,CBD-07,PS-04,M,1
10/09/2015 5,CH-07,SLU-16,M,1
10/09/2015 5,SLU-01,CH-02,S,1
10/09/2015 5,UW-02,EL-05,M,1
10/09/2015 5,SLU-01,CBD-03,M,1
10/09/2015 5,CH-15,CH-01,M,1
10/09/2015 5,BT-03,PS-04,S,1
10/09/2015 5,CBD-04,BT-05,M,1
10/09/2015 5,CH-08,CBD-03,M,1
10/09/2015 5,UW-04,UW-06,M,1
10/09/2015 5,BT-03,PS-04,M,1
10/09/2015 5,BT-03,SLU-04,M,1
10/09/2015 5,WF-04,CBD-05,M,1
10/09/2015 5,FH-04,CH-08,M,1
10/09/2015 5,CH-08,EL-03,M,1
10/09/2015 5,UW-06,EL-05,M,1
10/09/2015 5,SLU-20,SLU-04,M,1
10/09/2015 5,CH-02,CH-01,S,1
10/09/2015 5,CD-01,CH-01,M,1
10/09/2015 5,CH-05,CH-12,M,1
10/09/2015 5,CH-01,CH-15,S,1
10/09/2015 5,EL-05,CBD-05,S,1
10/09/2015 5,DPD-03,UD-01,M,1
10/09/2015 5,BT-05,WF-04,M,1
10/09/2015 5,BT-01,CBD-06,S,1
10/09/2015 5,CH-15,CBD-13,S,1
10/09/2015 5,BT-01,CH-07,S,1
10/09/2015 5,CH-08,PS-04,M,1
10/09/2015 5,UD-01,UD-04,S,1
10/09/2015 5,CH-02,CH-07,M,1
10/09/2015 5,SLU-07,CBD-13,M,1
10/09/2015 5,SLU-18,SLU-04,M,1
10/09/2015 5,WF-01,PS-04,M,1
10/09/2015 5,WF-01,PS-04,M,1
10/09/2015 5,CH-05,CBD-13,S,1
10/09/2015 5,CH-05,CBD-13,S,1
10/09/2015 5,PS-04,BT-03,S,1
10/09/2015 5,CBD-04,PS-04,M,1
10/09/2015 5,FH-04,CH-15,M,1
10/09/2015 5,UD-01,UD-04,M,1
10/09/2015 5,CBD-04,SLU-07,M,1
10/09/2015 5,CBD-04,CBD-05,M,1
10/09/2015 5,UW-02,PS-04,S,1
10/09/2015 5,EL-03,SLU-21,S,1
10/09/2015 5,CH-12,SLU-16,M,1
10/09/2015 5,SLU-04,BT-05,M,1
10/09/2015 5,CH-07,CBD-03,M,1
10/09/2015 5,SLU-07,CBD-04,M,1
10/09/2015 5,SLU-07,SLU-07,S,1
10/09/2015 5,CBD-13,CBD-05,M,1
10/09/2015 5,WF-01,PS-05,M,1
10/09/2015 5,WF-04,SLU-19,S,1
10/09/2015 5,SLU-07,PS-05,M,1
10/09/2015 5,SLU-04,SLU-02,M,1
10/09/2015 5,EL-05,SLU-07,M,1
10/09/2015 5,CBD-07,PS-05,M,1
10/09/2015 5,BT-04,SLU-20,M,1
10/09/2015 5,SLU-20,BT-01,M,1
10/09/2015 5,CH-15,UW-06,M,1
10/09/2015 5,UD-02,UD-01,M,1
10/09/2015 5,CBD-04,CH-01,M,1
10/09/2015 5,PS-04,WF-01,M,1
10/09/2015 5,PS-04,WF-01,M,1
10/09/2015 5,BT-03,CBD-06,M,1
10/09/2015 5,BT-03,WF-04,S,1
10/09/2015 5,BT-03,WF-04,S,1
10/09/2015 5,BT-04,SLU-04,M,1
10/09/2015 5,CBD-03,SLU-18,M,1
10/09/2015 5,CBD-05,CBD-04,M,1
10/09/2015 5,SLU-07,BT-03,M,1
10/09/2015 5,CBD-05,CH-01,S,1
10/09/2015 5,BT-01,SLU-07,S,1
10/09/2015 5,CBD-13,PS-04,S,1
10/09/2015 5,CH-15,SLU-04,M,1
10/09/2015 5,WF-04,SLU-19,S,1
10/09/2015 5,WF-04,SLU-19,S,1
10/09/2015 5,SLU-01,UD-02,M,1
10/09/2015 5,UD-04,UD-04,S,1
10/09/2015 5,SLU-04,SLU-01,M,1
10/09/2015 5,EL-03,SLU-19,M,1
10/09/2015 5,CBD-04,BT-01,M,1
10/09/2015 5,BT-01,CBD-13,M,1
10/09/2015 5,CH-02,CH-03,M,1
10/09/2015 5,CH-07,CH-09,M,1
10/09/2015 5,EL-01,EL-03,M,1
10/09/2015 5,SLU-04,CBD-05,M,1
10/09/2015 5,SLU-01,BT-04,M,1
10/09/2015 5,SLU-21,SLU-04,M,1
10/09/2015 5,FH-01,BT-01,M,1
10/09/2015 5,SLU-18,SLU-02,M,1
10/09/2015 5,SLU-04,SLU-02,M,1
10/09/2015 5,PS-04,SLU-04,M,1
10/09/2015 5,DPD-01,CBD-03,S,1
10/09/2015 5,BT-03,CBD-13,M,1
10/09/2015 5,FH-01,CH-08,M,1
10/09/2015 5,SLU-04,CBD-05,S,1
10/09/2015 5,SLU-04,BT-04,M,1
10/09/2015 5,SLU-18,CH-01,M,1
10/09/2015 5,CBD-04,SLU-07,M,1
10/09/2015 5,CH-05,CH-08,M,1
10/09/2015 5,WF-01,PS-05,M,1
10/09/2015 5,CBD-05,CBD-13,M,1
10/09/2015 5,CH-02,FH-04,M,1
10/09/2015 5,EL-03,SLU-18,M,1
10/09/2015 5,SLU-19,EL-05,S,1
10/09/2015 5,SLU-19,EL-05,S,1
10/09/2015 5,DPD-01,SLU-17,M,1
10/09/2015 5,WF-04,EL-03,M,1
10/09/2015 5,CH-02,CBD-04,M,1
10/09/2015 5,SLU-02,SLU-07,M,1
10/09/2015 5,FH-04,CH-02,M,1
10/09/2015 5,CH-09,ID-04,S,1
10/09/2015 5,BT-04,CBD-05,M,1
10/09/2015 5,WF-01,PS-05,M,1
10/09/2015 5,UW-07,UD-01,M,1
10/09/2015 5,SLU-17,EL-03,M,1
10/09/2015 5,EL-01,EL-01,S,1
10/09/2015 5,CBD-05,CH-01,M,1
10/09/2015 5,UW-04,EL-05,M,1
10/09/2015 5,CBD-04,BT-04,M,1
10/09/2015 5,SLU-07,PS-05,M,1
10/09/2015 5,BT-04,WF-01,M,1
10/09/2015 5,CBD-13,BT-01,M,1
10/09/2015 5,SLU-16,CD-01,M,1
10/09/2015 5,CH-07,CBD-13,M,1
10/09/2015 5,UW-02,UW-07,M,1
10/09/2015 5,SLU-17,UD-04,S,1
10/09/2015 5,UD-02,CH-02,M,1
10/09/2015 5,CBD-04,BT-01,M,1
10/09/2015 5,UD-04,UW-10,M,1
10/09/2015 5,EL-03,SLU-02,M,1
10/09/2015 5,CH-09,ID-04,M,1
10/09/2015 5,CH-02,FH-04,M,1
10/09/2015 5,CBD-13,WF-01,M,1
10/09/2015 5,EL-03,EL-05,M,1
10/09/2015 5,CH-08,FH-04,M,1
10/09/2015 5,DPD-01,SLU-07,M,1
10/09/2015 5,PS-05,CH-08,M,1
10/09/2015 5,SLU-16,SLU-19,M,1
10/09/2015 5,EL-03,BT-05,M,1
10/09/2015 5,SLU-01,SLU-07,M,1
10/09/2015 5,BT-01,CH-01,S,1
10/09/2015 5,BT-01,CH-01,S,1
10/09/2015 5,SLU-07,WF-01,M,1
10/09/2015 5,CH-02,CH-03,M,1
10/09/2015 5,CH-08,FH-01,M,1
10/09/2015 5,CH-15,CH-02,M,1
10/09/2015 5,BT-01,CBD-13,M,1
10/09/2015 5,CBD-04,PS-04,M,1
10/09/2015 5,SLU-07,BT-01,M,1
10/09/2015 5,WF-01,WF-01,S,1
10/09/2015 5,WF-01,WF-01,S,1
10/09/2015 5,SLU-04,SLU-16,M,1
10/09/2015 5,DPD-01,CBD-03,M,1
10/09/2015 5,BT-04,CBD-13,M,1
10/09/2015 5,BT-01,WF-04,S,1
10/09/2015 5,BT-01,WF-04,S,1
10/09/2015 5,CH-01,CH-08,M,1
10/09/2015 5,BT-05,SLU-04,M,1
10/09/2015 5,CH-01,CH-03,M,1
10/09/2015 5,SLU-20,SLU-01,M,1
10/09/2015 5,EL-01,BT-01,S,1
10/09/2015 5,EL-01,BT-01,S,1
10/09/2015 5,UW-07,UW-06,M,1
10/09/2015 5,FH-01,CH-12,M,1
10/09/2015 5,UD-04,CBD-03,M,1
10/09/2015 5,CBD-06,BT-01,M,1
10/09/2015 5,DPD-01,CBD-13,M,1
10/09/2015 5,UW-06,UD-07,M,1
10/09/2015 5,CH-07,CH-09,M,1
10/09/2015 5,CH-05,CH-08,M,1
10/09/2015 5,CH-05,CH-08,M,1
10/09/2015 5,SLU-04,SLU-02,M,1
10/09/2015 5,PS-04,WF-04,S,1
10/09/2015 5,BT-05,SLU-18,M,1
10/09/2015 5,WF-04,WF-01,S,1
10/09/2015 5,CBD-13,CBD-05,M,1
10/09/2015 5,WF-01,CBD-13,M,1
10/09/2015 5,SLU-20,DPD-01,M,1
10/09/2015 5,CH-05,CH-07,M,1
10/09/2015 5,CH-02,CH-08,M,1
10/09/2015 5,CH-02,CH-08,M,1
10/09/2015 5,SLU-20,SLU-02,M,1
10/09/2015 5,BT-03,SLU-19,M,1
10/09/2015 5,CH-15,CH-08,M,1
10/09/2015 5,BT-01,CBD-03,M,1
10/09/2015 5,SLU-07,EL-03,M,1
10/09/2015 5,CH-12,CH-08,M,1
10/09/2015 5,CH-15,CH-08,M,1
10/09/2015 5,CH-07,CH-09,M,1
10/09/2015 5,CH-01,CBD-07,M,1
10/09/2015 5,CH-03,EL-03,M,1
10/09/2015 5,CH-01,CBD-03,M,1
10/09/2015 5,CH-01,CBD-03,M,1
10/09/2015 5,SLU-21,SLU-18,S,1
10/09/2015 5,SLU-21,SLU-18,S,1
10/09/2015 5,BT-03,SLU-02,M,1
10/09/2015 5,SLU-18,SLU-15,S,1
10/09/2015 5,CH-09,SLU-02,M,1
10/09/2015 5,SLU-18,SLU-15,S,1
10/09/2015 5,CH-08,SLU-20,M,1
10/09/2015 5,SLU-04,BT-03,M,1
10/09/2015 5,CH-09,CH-15,M,1
10/09/2015 5,CH-02,CH-02,M,1
10/09/2015 5,CH-02,CH-02,M,1
10/09/2015 5,BT-03,CBD-04,M,1
10/09/2015 5,BT-03,CBD-04,M,1
10/09/2015 5,CH-03,CH-01,M,1
10/09/2015 5,SLU-04,FH-01,M,1
10/09/2015 5,CH-08,CH-01,M,1
10/09/2015 5,BT-03,SLU-19,M,1
10/09/2015 5,CH-09,CH-15,M,1
10/09/2015 5,SLU-04,CH-12,M,1
10/09/2015 5,SLU-01,ID-04,S,1
10/09/2015 5,SLU-17,EL-05,S,1
10/09/2015 5,CH-08,EL-05,M,1
10/09/2015 5,SLU-20,CBD-13,M,1
10/09/2015 5,CBD-13,BT-03,M,1
10/09/2015 5,CBD-13,BT-03,M,1
10/09/2015 5,CBD-03,DPD-01,S,1
10/09/2015 5,CBD-03,DPD-01,S,1
10/09/2015 5,CBD-06,SLU-15,M,1
10/10/2015 6,SLU-15,CBD-05,S,1
10/10/2015 6,SLU-15,CBD-05,S,1
10/10/2015 6,CH-08,CH-15,S,1
10/10/2015 6,CH-08,CH-15,S,1
10/10/2015 6,CH-08,CH-02,S,1
10/10/2015 6,CH-01,UW-07,S,1
10/10/2015 6,BT-04,BT-03,M,1
10/10/2015 6,CBD-05,CBD-05,S,1
10/10/2015 6,CBD-05,CBD-05,S,1
10/10/2015 6,FH-01,SLU-04,M,1
10/10/2015 6,FH-01,SLU-19,M,1
10/10/2015 6,CH-08,BT-05,M,1
10/10/2015 6,UD-07,UD-02,M,1
10/10/2015 6,EL-03,CH-09,S,1
10/10/2015 6,EL-03,CH-09,S,1
10/10/2015 6,EL-03,CH-09,S,1
10/10/2015 6,ID-04,WF-01,M,1
10/10/2015 6,CH-06,CH-02,S,1
10/10/2015 6,CH-02,BT-01,S,1
10/10/2015 6,CH-02,BT-01,S,1
10/10/2015 6,CH-02,UD-04,M,1
10/10/2015 6,CH-08,CH-06,M,1
10/10/2015 6,CH-07,CBD-04,M,1
10/10/2015 6,CH-07,CBD-04,M,1
10/10/2015 6,SLU-01,SLU-04,M,1
10/10/2015 6,CH-07,CH-02,M,1
10/10/2015 6,CH-01,SLU-02,M,1
10/10/2015 6,CH-03,SLU-18,M,1
10/10/2015 6,EL-05,UD-04,M,1
10/10/2015 6,SLU-21,SLU-21,S,1
10/10/2015 6,SLU-21,SLU-21,S,1
10/10/2015 6,SLU-20,BT-04,M,1
10/10/2015 6,CH-15,CH-07,M,1
10/10/2015 6,FH-04,PS-05,M,1
10/10/2015 6,CH-01,SLU-01,M,1
10/10/2015 6,UD-01,UD-04,M,1
10/10/2015 6,BT-03,SLU-04,M,1
10/10/2015 6,CH-08,CD-01,S,1
10/10/2015 6,BT-03,BT-03,M,1
10/10/2015 6,BT-03,SLU-20,M,1
10/10/2015 6,CH-12,SLU-15,M,1
10/10/2015 6,SLU-01,UD-02,M,1
10/10/2015 6,CH-15,CBD-13,M,1
10/10/2015 6,CH-06,CH-08,M,1
10/10/2015 6,SLU-19,SLU-15,M,1
10/10/2015 6,DPD-03,SLU-01,M,1
10/10/2015 6,UW-04,DPD-03,M,1
10/10/2015 6,FH-04,CBD-04,S,1
10/10/2015 6,FH-04,CBD-04,S,1
10/10/2015 6,SLU-19,CBD-13,M,1
10/10/2015 6,CH-07,CH-02,M,1
10/10/2015 6,CH-07,CH-09,M,1
10/10/2015 6,CH-07,CH-09,M,1
10/10/2015 6,CBD-13,CBD-07,M,1
10/10/2015 6,BT-03,SLU-17,M,1
10/10/2015 6,CH-01,CBD-13,S,1
10/10/2015 6,CD-01,ID-04,M,1
10/10/2015 6,CH-02,CH-08,M,1
10/10/2015 6,SLU-01,SLU-16,S,1
10/10/2015 6,SLU-01,SLU-16,S,1
10/10/2015 6,CH-15,CH-06,M,1
10/10/2015 6,BT-01,SLU-01,M,1
10/10/2015 6,CH-06,UW-04,M,1
10/10/2015 6,FH-01,CH-07,M,1
10/10/2015 6,CH-08,CH-06,M,1
10/10/2015 6,CH-03,EL-05,M,1
10/10/2015 6,CH-07,CBD-04,M,1
10/10/2015 6,CH-07,CH-12,M,1
10/10/2015 6,CBD-04,FH-04,S,1
10/10/2015 6,CBD-04,FH-04,S,1
10/10/2015 6,CH-15,SLU-04,M,1
10/10/2015 6,CH-02,CBD-13,M,1
10/10/2015 6,CBD-13,WF-01,M,1
10/10/2015 6,CH-08,CH-03,M,1
10/10/2015 6,EL-05,SLU-04,M,1
10/10/2015 6,SLU-04,CBD-06,M,1
10/10/2015 6,SLU-20,SLU-04,M,1
10/10/2015 6,CH-12,ID-04,M,1
10/10/2015 6,SLU-17,SLU-17,S,1
10/10/2015 6,SLU-17,SLU-17,S,1
10/10/2015 6,SLU-17,SLU-17,S,1
10/10/2015 6,SLU-17,SLU-17,S,1
10/10/2015 6,PS-04,CBD-05,S,1
10/10/2015 6,PS-04,CBD-05,S,1
10/10/2015 6,CH-01,CBD-03,M,1
10/10/2015 6,SLU-15,SLU-02,M,1
10/10/2015 6,BT-04,SLU-04,S,1
10/10/2015 6,CH-02,CH-09,M,1
10/10/2015 6,CH-02,CH-09,M,1
10/10/2015 6,CH-02,CH-03,M,1
10/10/2015 6,CH-06,CH-08,M,1
10/10/2015 6,UD-04,EL-05,M,1
10/10/2015 6,CH-12,CH-05,M,1
10/10/2015 6,FH-01,CH-09,M,1
10/10/2015 6,CBD-03,SLU-02,M,1
10/10/2015 6,UW-04,EL-03,M,1
10/10/2015 6,CH-07,CH-02,M,1
10/10/2015 6,EL-03,SLU-19,M,1
10/10/2015 6,WF-01,CBD-13,M,1
10/10/2015 6,CH-07,CH-09,M,1
10/10/2015 6,SLU-16,DPD-01,M,1
10/10/2015 6,SLU-04,SLU-07,M,1
10/10/2015 6,FH-04,CH-02,M,1
10/10/2015 6,CH-05,CH-12,M,1
10/10/2015 6,CH-15,CH-08,M,1
10/10/2015 6,CH-09,SLU-16,M,1
10/10/2015 6,CH-12,FH-04,M,1
10/10/2015 6,CH-08,CH-06,M,1
10/10/2015 6,CH-05,CH-08,M,1
10/10/2015 6,CH-08,CH-06,M,1
10/10/2015 6,CH-15,FH-04,M,1
10/10/2015 6,CH-03,CH-12,M,1
10/10/2015 6,CH-06,DPD-01,M,1
10/10/2015 6,CH-06,CH-02,M,1
10/10/2015 6,CH-06,CH-02,M,1
10/10/2015 6,CH-02,FH-04,M,1
10/10/2015 6,SLU-21,SLU-16,M,1
10/10/2015 6,CH-08,CH-02,M,1
10/10/2015 6,CH-09,CH-12,M,1
10/10/2015 6,CH-07,CH-05,M,1
10/10/2015 6,SLU-16,SLU-01,M,1
10/10/2015 6,SLU-21,SLU-18,S,1
10/10/2015 6,SLU-21,SLU-18,S,1
10/10/2015 6,SLU-21,SLU-18,S,1
10/10/2015 6,SLU-21,SLU-18,S,1
10/10/2015 6,SLU-21,SLU-18,S,1
10/10/2015 6,BT-05,CH-01,M,1
10/11/2015 7,CH-06,SLU-16,M,0
10/11/2015 7,UD-07,UD-04,S,0
10/11/2015 7,UD-07,UD-04,S,0
10/11/2015 7,CH-09,CH-02,M,0
10/11/2015 7,CBD-04,PS-04,M,0
10/11/2015 7,CBD-04,PS-04,M,0
10/11/2015 7,SLU-16,DPD-01,M,0
10/11/2015 7,BT-03,BT-05,S,0
10/11/2015 7,CH-08,CH-15,M,0
10/11/2015 7,BT-03,BT-05,S,0
10/11/2015 7,BT-03,BT-05,S,0
10/11/2015 7,SLU-15,SLU-07,M,0
10/11/2015 7,SLU-15,SLU-07,M,0
10/11/2015 7,BT-03,BT-05,S,0
10/11/2015 7,BT-03,BT-05,S,0
10/11/2015 7,UW-01,UW-01,S,0
10/11/2015 7,UW-01,UW-01,S,0
10/11/2015 7,CH-12,CH-03,M,0
10/11/2015 7,CH-15,FH-01,M,0
10/11/2015 7,SLU-20,BT-03,M,0
10/11/2015 7,CH-08,EL-05,M,0
10/11/2015 7,CH-07,BT-03,M,0
10/11/2015 7,BT-03,CBD-06,M,0
10/11/2015 7,CH-07,SLU-01,M,0
10/11/2015 7,BT-04,SLU-17,S,0
10/11/2015 7,SLU-20,CBD-13,M,0
10/11/2015 7,CH-05,CBD-03,M,0
10/11/2015 7,BT-05,DPD-01,S,0
10/11/2015 7,BT-05,DPD-01,S,0
10/11/2015 7,BT-05,DPD-01,S,0
10/11/2015 7,CH-15,PS-04,M,0
10/11/2015 7,CH-07,CH-02,M,0
10/11/2015 7,FH-01,CH-08,M,0
10/11/2015 7,UD-04,UD-01,M,0
10/11/2015 7,CH-09,CBD-05,S,0
10/11/2015 7,CH-01,PS-04,M,0
10/11/2015 7,WF-01,WF-01,M,0
10/11/2015 7,DPD-01,SLU-17,S,0
10/11/2015 7,DPD-01,SLU-17,S,0
10/11/2015 7,DPD-01,SLU-17,S,0
10/11/2015 7,CH-02,UD-04,M,0
10/11/2015 7,CH-08,FH-01,M,0
10/11/2015 7,SLU-19,CBD-03,M,0
10/11/2015 7,BT-05,SLU-17,M,0
10/11/2015 7,UD-04,SLU-17,M,0
10/11/2015 7,CBD-13,SLU-20,M,0
10/11/2015 7,BT-03,BT-04,M,0
10/11/2015 7,SLU-17,WF-01,S,0
10/11/2015 7,SLU-17,WF-01,S,0
10/11/2015 7,SLU-17,WF-01,S,0
10/11/2015 7,PS-04,WF-04,M,0
10/11/2015 7,SLU-17,BT-04,S,0
10/11/2015 7,CH-02,CH-09,M,0
10/11/2015 7,SLU-19,BT-03,M,0
10/11/2015 7,BT-04,BT-03,M,0
10/11/2015 7,SLU-20,CH-07,S,0
10/11/2015 7,SLU-20,CH-07,S,0
10/11/2015 7,CBD-13,SLU-07,M,0
10/11/2015 7,WF-01,WF-01,S,0
10/11/2015 7,WF-01,WF-01,S,0
10/11/2015 7,WF-01,WF-01,S,0
10/11/2015 7,SLU-04,SLU-17,M,0
10/11/2015 7,CH-03,SLU-07,M,0
10/11/2015 7,CBD-13,BT-03,M,0
10/11/2015 7,CH-03,CH-03,S,0
10/11/2015 7,WF-01,WF-01,M,0
10/11/2015 7,SLU-20,BT-05,M,0
10/11/2015 7,SLU-07,SLU-02,M,0
10/11/2015 7,UD-01,DPD-03,S,0
10/11/2015 7,CH-05,CH-07,M,0
10/11/2015 7,UD-01,DPD-03,S,0
10/11/2015 7,CH-07,CH-08,S,0
10/11/2015 7,CH-07,CH-08,S,0
10/11/2015 7,UD-01,UD-04,M,0
10/11/2015 7,SLU-17,SLU-17,S,0
10/11/2015 7,PS-05,SLU-02,M,0
10/11/2015 7,CH-15,CH-09,M,0
10/11/2015 7,DPD-03,UW-04,S,0
10/11/2015 7,DPD-03,UW-04,S,0
10/11/2015 7,BT-04,BT-01,M,0
10/11/2015 7,SLU-18,SLU-17,S,0
10/11/2015 7,BT-03,BT-03,M,0
10/11/2015 7,SLU-02,UD-04,M,0
10/11/2015 7,BT-04,BT-03,S,0
10/11/2015 7,PS-04,BT-04,M,0
10/11/2015 7,BT-04,BT-04,S,0
10/11/2015 7,BT-04,BT-03,S,0
10/11/2015 7,BT-03,CBD-06,S,0
10/11/2015 7,BT-03,CBD-06,S,0
10/11/2015 7,UW-10,EL-05,S,0
10/11/2015 7,UW-10,EL-05,S,0
10/11/2015 7,UD-04,CH-01,M,0
10/11/2015 7,SLU-18,BT-01,S,0
10/11/2015 7,SLU-18,BT-01,S,0
10/11/2015 7,BT-01,WF-04,S,0
10/11/2015 7,UD-01,SLU-02,S,0
10/11/2015 7,SLU-17,EL-01,S,0
10/11/2015 7,UW-04,EL-05,S,0
10/11/2015 7,CH-07,CH-02,M,0
10/11/2015 7,UW-04,EL-05,S,0
10/11/2015 7,CBD-06,SLU-15,S,0
10/11/2015 7,CBD-06,SLU-15,S,0
10/11/2015 7,SLU-19,CBD-06,M,0
10/11/2015 7,PS-05,PS-04,S,0
10/11/2015 7,CH-05,CH-02,M,0
10/11/2015 7,CBD-03,CBD-03,S,0
10/11/2015 7,CH-05,SLU-15,M,0
10/11/2015 7,BT-01,BT-01,S,0
10/11/2015 7,EL-05,EL-05,S,0
10/11/2015 7,CBD-03,CBD-03,S,0
10/11/2015 7,PS-04,CBD-07,S,0
10/11/2015 7,BT-01,WF-01,S,0
10/11/2015 7,BT-01,WF-01,S,0
10/11/2015 7,CBD-03,CBD-03,S,0
10/11/2015 7,CBD-03,CBD-03,S,0
10/11/2015 7,WF-01,WF-04,S,0
10/11/2015 7,WF-01,WF-04,S,0
